"election_date","office_name","district_name","candidate_name","candidate_party_name","votes","is_winner","pct"
"2004","State Representative","43","Jeannette O. Wallace","Republican",10159,TRUE,100
"2004","State Representative","44","Jane E. Powdrell-Culbert","Republican",12018,TRUE,100
"2004","State Representative","45","Jim R. Trujillo","Democratic",7597,TRUE,100
"2004","State Representative","46","Ben Lujan","Democratic",9886,TRUE,100
"2004","State Representative","47","Peter F. Wirth","Democratic",13314,TRUE,76
"2004","State Representative","47","F. Gregg Bemis, Jr.","Republican",4203,FALSE,24
"2004","State Representative","48","Luciano ""Lucky"" Varela","Democratic",11676,TRUE,100
"2004","State Representative","49","Don Tripp","Republican",7376,TRUE,60.6
"2004","State Representative","49","Ravi Bhasker","Democratic",4793,FALSE,39.4
"2004","State Representative","5","Irvin Harrison","Democratic",6166,TRUE,100
"2004","State Representative","50","Rhonda S. King","Democratic",7936,TRUE,100
"2004","State Representative","51","Gloria C. Vaughn","Republican",4586,TRUE,66.8
"2004","State Representative","51","Gaston Sanders","Democratic",2283,FALSE,33.2
"2004","State Representative","52","Joseph Cervantes","Democratic",4811,TRUE,63.3
"2004","State Representative","52","Sidney Neal Goddard","Republican",2792,FALSE,36.7
"2004","State Representative","53","Terry T. Marquardt","Republican",4294,TRUE,57.8
"2004","State Representative","53","Roger Flemming","Democratic",3131,FALSE,42.2
"2004","State Representative","54","Joe M. Stell","Democratic",5178,TRUE,100
"2004","State Representative","55","John A. Heaton","Democratic",8186,TRUE,100
"2004","State Representative","56","Dub Williams","Republican",7218,TRUE,87.5
"2004","State Representative","56","Richard A. Obergfell","Libertarian",1028,FALSE,12.5
"2004","State Representative","57","Dan Foley","Republican",8127,TRUE,68.1
"2004","State Representative","57","Stephanie L. Dubois","Democratic",3813,FALSE,31.9
"2004","State Representative","58","Candy Spence Ezzell","Republican",3632,TRUE,54.6
"2004","State Representative","58","Pauline J. Ponce","Democratic",2823,FALSE,42.4
"2004","State Representative","58","George G. Peterson","Libertarian",198,FALSE,3
"2004","State Representative","59","Avon W. Wilson","Republican",7550,TRUE,100
"2004","State Representative","6","George J. Hanosh","Democratic",5876,TRUE,100
"2004","State Representative","60","Thomas E. Swisstack","Democratic",6193,TRUE,51.7
"2004","State Representative","60","Glenn Walters","Republican",5785,FALSE,48.3
"2004","State Representative","61","Donald L. Whitaker","Democratic",4308,TRUE,100
"2004","State Representative","62","Donald E. Bratton","Republican",8795,TRUE,100
"2004","State Representative","63","Jose A. Campos, II","Democratic",3830,TRUE,57
"2004","State Representative","63","Russell R. Grider","Republican",2892,FALSE,43
"2004","State Representative","64","Anna M. Crook","Republican",7691,TRUE,100
"2004","State Representative","65","James R. Madalena","Democratic",6303,TRUE,100
"2004","State Representative","66","Keith J. Gardner","Republican",7920,TRUE,100
"2004","State Representative","67","Brian K. Moore","Republican",7892,TRUE,100
"2004","State Representative","68","Hector H. Balderas","Democratic",6655,TRUE,61.8
"2004","State Representative","68","Roger A. Gonzales","Republican",4120,FALSE,38.2
"2004","State Representative","69","W. Ken Martinez","Democratic",6078,TRUE,100
"2004","State Representative","7","Kandy Cordova","Democratic",5593,TRUE,54.6
"2004","State Representative","7","John E. Butterfield","Republican",4648,FALSE,45.4
"2004","State Representative","70","Richard D. Vigil","Democratic",8689,TRUE,100
"2004","State Representative","8","Fred Luna","Democratic",5303,TRUE,52.1
"2004","State Representative","8","Jackie Farnsworth","Republican",4871,FALSE,47.9
"2004","State Representative","9","Patricia A. Lundstrom","Democratic",5304,TRUE,78.6
"2004","State Representative","9","Michael Lee Pyles","Republican",1443,FALSE,21.4
"2004","State Senate","1","William E. Sharer","Republican",11340,TRUE,63.6
"2004","State Senate","1","Alfred Gordon Glass, Jr.","Democratic",6489,FALSE,36.4
"2004","State Senate","10","John Christopher Ryan","Republican",12651,TRUE,54.3
"2004","State Senate","10","John Hooker","Democratic",10632,FALSE,45.7
"2004","State Senate","11","Linda M. Lopez","Democratic",8404,TRUE,64.4
"2004","State Senate","11","Tom Benavides","Republican",4645,FALSE,35.6
"2004","State Senate","12","Gerald P. Ortiz Y Pino","Democratic",10760,TRUE,74.1
"2004","State Senate","12","Gwen J. Poe","Republican",3760,FALSE,25.9
"2004","State Senate","13","Dede Feldman","Democratic",15876,TRUE,100
"2004","State Senate","14","James G. Taylor","Democratic",6823,TRUE,54.1
"2004","State Senate","14","Fernando E. C. De Baca","Republican",4677,FALSE,37.1
"2004","State Senate","14","Kathleen Ann Sabo","Independent",890,FALSE,7.1
"2004","State Senate","14","Alfred Bennett, III","Independent",223,FALSE,1.8
"2004","State Senate","15","H. Diane Snyder","Republican",11228,TRUE,52.6
"2004","State Senate","15","Chris Berkheimer","Democratic",10105,FALSE,47.4
"2004","State Senate","16","Cisco McSorley","Democratic",15628,TRUE,100
"2004","State Senate","17","Shannon Robinson","Democratic",6389,TRUE,55.8
"2004","State Senate","17","Mary A. Gilbert","Republican",5054,FALSE,44.2
"2004","State Senate","18","Mark L. Boitano","Republican",15271,TRUE,100
"2004","State Senate","19","Sue Wilson Beffort","Republican",15614,TRUE,100
"2004","State Senate","2","Steven P. Neville","Republican",14084,TRUE,100
"2004","State Senate","20","William H. Payne","Republican",15199,TRUE,100
"2004","State Senate","21","Kent L. Cravens","Republican",18678,TRUE,100
"2004","State Senate","22","Leonard Tsosie","Democratic",10173,TRUE,66.1
"2004","State Senate","22","Ernest G. Geros","Republican",5226,FALSE,33.9
"2004","State Senate","23","Joseph J. Carraro","Republican",19614,TRUE,100
"2004","State Senate","24","Nancy Rodriguez","Democratic",14915,TRUE,100
"2004","State Senate","25","John T.l. Grubesic","Democratic",22598,TRUE,79.1
"2004","State Senate","25","Robert E. Mallin","Republican",5988,FALSE,20.9
"2004","State Senate","26","Bernadette M. Sanchez","Democratic",12702,TRUE,100
"2004","State Senate","27","Stuart Ingle","Republican",10306,TRUE,100
"2004","State Senate","28","Ben D. Altamirano","Democratic",15282,TRUE,100
"2004","State Senate","29","Michael S. Sanchez","Democratic",10818,TRUE,62.7
"2004","State Senate","29","Abran D. Gabaldon","Republican",6434,FALSE,37.3
"2004","State Senate","3","John Pinto","Democratic",10828,TRUE,100
"2004","State Senate","30","Joseph A. Fidel","Democratic",8471,TRUE,61.7
"2004","State Senate","30","Gary L. Whittington","Republican",5257,FALSE,38.3
"2004","State Senate","31","Cynthia L. Nava","Democratic",5838,TRUE,100
"2004","State Senate","32","Timothy Z. Jennings","Democratic",7952,TRUE,100
"2004","State Senate","33","Rod Adair","Republican",14526,TRUE,100
"2004","State Senate","34","Vernon D. Asbill","Republican",11065,TRUE,58.8
"2004","State Senate","34","Jeffrey B. Diamond","Democratic",7742,FALSE,41.2
"2004","State Senate","35","John Arthur Smith","Democratic",9715,TRUE,100
"2004","State Senate","36","Mary Jane Garcia","Democratic",9570,TRUE,58.8
"2004","State Senate","36","Lee S. Cotter","Republican",6698,FALSE,41.2
"2004","State Senate","37","Leonard Lee Rawson","Republican",14748,TRUE,100
"2004","State Senate","38","Mary K. Papen","Democratic",10404,TRUE,67.9
"2004","State Senate","38","Darl N. Miller","Republican",4919,FALSE,32.1
"2004","State Senate","39","Phil A. Griego","Democratic",13094,TRUE,71.5
"2004","State Senate","39","Al Lopez","Republican",5208,FALSE,28.5
"2004","State Senate","4","Lidio G. Rainaldi","Democratic",10211,TRUE,100
"2004","State Senate","40","Dianna J. Duran","Republican",10898,TRUE,100
"2004","State Senate","41","Carroll H. Leavell","Republican",9042,TRUE,100
"2004","State Senate","42","Gay G. Kernan","Republican",12881,TRUE,100
"2004","State Senate","5","Richard C. Martinez","Democratic",13743,TRUE,100
"2004","State Senate","6","Carlos R. Cisneros","Democratic",16256,TRUE,100
"2004","State Senate","7","Clinton D. Harden, Jr.","Republican",9010,TRUE,50.1
"2004","State Senate","7","Robert L. Frost","Democratic",8974,FALSE,49.9
"2004","State Senate","8","Pete Campos","Democratic",10654,TRUE,62.9
"2004","State Senate","8","Linda Jaramillo","Republican",6288,FALSE,37.1
"2004","State Senate","9","Steve Komadina","Republican",14688,TRUE,100
"2004","United States Representative","1","Heather A. Wilson","Republican",147372,TRUE,54.4
"2004","United States Representative","1","Richard M. Romero","Democratic",123339,FALSE,45.5
"2004","United States Representative","1","Orlin G. Cole","Republican",194,FALSE,0.1
"2004","United States Representative","2","Steve Pearce","Republican",130498,TRUE,60.2
"2004","United States Representative","2","Gary K. King","Democratic",86292,FALSE,39.8
"2004","United States Representative","3","Tom Udall","Democratic",175269,TRUE,68.7
"2004","United States Representative","3","Gregory M. Tucker","Republican",79935,FALSE,31.3
"2006","Attorney General","New Mexico","Gary K. King","Democratic",317043,TRUE,56.9
"2006","Attorney General","New Mexico","Jim Bibb","Republican",239997,FALSE,43.1
"2006","Commissioner of Public Lands","New Mexico","Patrick H. Lyons","Republican",287071,TRUE,51.7
"2006","Commissioner of Public Lands","New Mexico","Jim Baca","Democratic",268459,FALSE,48.3
"2006","Governor","New Mexico","Bill Richardson","Democratic",383440,TRUE,68.9
"2006","Governor","New Mexico","John Dendahl","Republican",173077,FALSE,31.1
"2006","Secretary of State","New Mexico","Mary Herrera","Democratic",300981,TRUE,54.3
"2006","Secretary of State","New Mexico","Vickie S. Perea","Republican",252994,FALSE,45.7
"2006","State Auditor","New Mexico","Hector H. Balderas","Democratic",297215,TRUE,54.9
"2006","State Auditor","New Mexico","Lorenzo Garcia","Republican",244580,FALSE,45.1
"2006","State Representative","1","Thomas C. Taylor","Republican",5760,TRUE,69.4
"2006","State Representative","1","Ann B. George","Democratic",2539,FALSE,30.6
"2006","State Representative","10","Henry ""kiki"" Saavedra","Democratic",4345,TRUE,100
"2006","State Representative","11","Rick Miera","Democratic",7127,TRUE,100
"2006","State Representative","12","Ernest H. Chavez","Democratic",4608,TRUE,100
"2006","State Representative","13","Daniel P. Silva","Democratic",5548,TRUE,100
"2006","State Representative","14","Miguel P. Garcia","Democratic",4631,TRUE,77.1
"2006","State Representative","14","Clara A. Pena","Republican",1376,FALSE,22.9
"2006","State Representative","15","Teresa A. Zanetti","Republican",5711,TRUE,53.6
"2006","State Representative","15","Traci Jo Cadigan","Democratic",4934,FALSE,46.4
"2006","State Representative","16","Antonio ""Moe"" Maestas","Democratic",5703,TRUE,68.6
"2006","State Representative","16","Storm T. Field","Republican",2612,FALSE,31.4
"2006","State Representative","17","Edward C. Sandoval","Democratic",7965,TRUE,100
"2006","State Representative","18","Gail Chasey","Democratic",7049,TRUE,82.8
"2006","State Representative","18","Lance Klafeta","Republican",1468,FALSE,17.2
"2006","State Representative","19","Sheryl Williams M. Stapleton","Democratic",4676,TRUE,76
"2006","State Representative","19","Donald L. Thompson","Green",1478,FALSE,24
"2006","State Representative","2","James R. J. Strickler","Republican",3905,TRUE,62.5
"2006","State Representative","2","Alice Marie Slaven-Emond","Democratic",2340,FALSE,37.5
"2006","State Representative","20","Richard J. Berry","Republican",7740,TRUE,100
"2006","State Representative","21","Mimi Stewart","Democratic",4628,TRUE,100
"2006","State Representative","22","Kathy Mccoy","Republican",7562,TRUE,58.3
"2006","State Representative","22","Janice M. Saxton","Democratic",5414,FALSE,41.7
"2006","State Representative","23","Eric A. Youngberg","Republican",5893,TRUE,52.7
"2006","State Representative","23","Barbara Anne Stirling","Democratic",5298,FALSE,47.3
"2006","State Representative","24","Janice E. Arnold-Jones","Republican",5735,TRUE,54.7
"2006","State Representative","24","Shirley J. Abbott","Democratic",4750,FALSE,45.3
"2006","State Representative","25","Danice R. Picraux","Democratic",7417,TRUE,100
"2006","State Representative","26","Al Park","Democratic",3896,TRUE,100
"2006","State Representative","27","Lorenzo A. Larranaga","Republican",9768,TRUE,100
"2006","State Representative","28","Jimmie C. Hall","Republican",5916,TRUE,56.4
"2006","State Representative","28","Shay Rose","Democratic",4575,FALSE,43.6
"2006","State Representative","29","Thomas Anthony Anderson","Republican",6929,TRUE,52.8
"2006","State Representative","29","Antonio E. Sandoval","Democratic",6199,FALSE,47.2
"2006","State Representative","3","Paul C. Bandy","Republican",5591,TRUE,100
"2006","State Representative","30","Justine Fox Young","Republican",5552,TRUE,56.5
"2006","State Representative","30","John H. Mcwaters, III","Democratic",4277,FALSE,43.5
"2006","State Representative","31","William R. Rehm","Republican",7443,TRUE,58.8
"2006","State Representative","31","Barbara A. Scharf","Democratic",5225,FALSE,41.2
"2006","State Representative","32","Dona G. Irwin","Democratic",3733,TRUE,61.5
"2006","State Representative","32","Ida Kay Chandler","Republican",2332,FALSE,38.5
"2006","State Representative","33","Joni Marie Gutierrez","Democratic",4673,TRUE,100
"2006","State Representative","34","Mary Helen Garcia","Democratic",2511,TRUE,100
"2006","State Representative","35","Antonio Lujan","Democratic",3162,TRUE,67.4
"2006","State Representative","35","Lawrence N. Joy","Republican",1529,FALSE,32.6
"2006","State Representative","36","Andrew ""Andy"" Nunez","Democratic",3486,TRUE,56
"2006","State Representative","36","Isaac E. Chavez","Republican",2744,FALSE,44
"2006","State Representative","37","Jeff Steinborn","Democratic",4848,TRUE,51.6
"2006","State Representative","37","Scott W. Witt","Republican",4539,FALSE,48.4
"2006","State Representative","38","Dianne Hamilton","Republican",6349,TRUE,100
"2006","State Representative","39","Manuel Herrera","Democratic",5831,TRUE,100
"2006","State Representative","4","Ray Begaye","Democratic",5835,TRUE,100
"2006","State Representative","40","Nick L. Salazar","Democratic",5909,TRUE,100
"2006","State Representative","41","Debbie A. Rodella","Democratic",5358,TRUE,100
"2006","State Representative","42","Roberto J. Gonzales","Democratic",8205,TRUE,100
"2006","State Representative","43","Jeannette O. Wallace","Republican",7916,TRUE,100
"2006","State Representative","44","Jane E. Powdrell-Culbert","Republican",7474,TRUE,59.1
"2006","State Representative","44","Eliot P. Gould","Democratic",5177,FALSE,40.9
"2006","State Representative","45","Jim R. Trujillo","Democratic",5625,TRUE,100
"2006","State Representative","46","Ben Lujan","Democratic",8008,TRUE,100
"2006","State Representative","47","Peter Wirth","Democratic",11679,TRUE,100
"2006","State Representative","48","Luciano Varela","Democratic",8459,TRUE,100
"2006","State Representative","49","Don Tripp","Republican",7650,TRUE,100
"2006","State Representative","5","Irvin Harrison","Democratic",5673,TRUE,100
"2006","State Representative","50","Rhonda S. King","Democratic",7032,TRUE,100
"2006","State Representative","51","Gloria C. Vaughn","Republican",3134,TRUE,100
"2006","State Representative","52","Joseph Cervantes","Democratic",3836,TRUE,100
"2006","State Representative","53","Nathan P. Cote","Democratic",2672,TRUE,51.9
"2006","State Representative","53","Terry T. Marquardt","Republican",2473,FALSE,48.1
"2006","State Representative","54","William J. Gray","Republican",2837,TRUE,54.8
"2006","State Representative","54","Christy A. Bourgeois","Democratic",2340,FALSE,45.2
"2006","State Representative","55","John A. Heaton","Democratic",5919,TRUE,100
"2006","State Representative","56","Dub Williams","Republican",4500,TRUE,64.7
"2006","State Representative","56","Carolyn D. Provencher","Democratic",2455,FALSE,35.3
"2006","State Representative","57","Dan Foley","Republican",6145,TRUE,74.1
"2006","State Representative","57","Cynthia G. Morrison","Green",1561,FALSE,18.8
"2006","State Representative","57","Steven J. Gavi","",590,FALSE,7.1
"2006","State Representative","58","Candy Spence Ezzell","Republican",2619,TRUE,54.1
"2006","State Representative","58","Pablo J. Martinez","Democratic",2225,FALSE,45.9
"2006","State Representative","59","Nora Espinoza","Republican",4271,TRUE,59.3
"2006","State Representative","59","Ellen E. Wedum","Democratic",2926,FALSE,40.7
"2006","State Representative","6","George J. Hanosh","Democratic",4629,TRUE,72
"2006","State Representative","6","R. Grant Clawson","Republican",1802,FALSE,28
"2006","State Representative","60","Thomas E. Swisstack","Democratic",5401,TRUE,56.8
"2006","State Representative","60","Jim Owen","Republican",4105,FALSE,43.2
"2006","State Representative","61","Shirley A. Tyler","Republican",1724,TRUE,50.2
"2006","State Representative","61","Donald L. Whitaker","Democratic",1712,FALSE,49.8
"2006","State Representative","62","Donald E. Bratton","Republican",4288,TRUE,100
"2006","State Representative","63","Jose A. Campos, II","Democratic",3655,TRUE,100
"2006","State Representative","64","Anna M. Crook","Republican",4753,TRUE,100
"2006","State Representative","65","James Roger Madalena","Democratic",5422,TRUE,100
"2006","State Representative","66","Keith Gardner","Republican",4817,TRUE,100
"2006","State Representative","67","Brian K. Moore","Republican",5789,TRUE,100
"2006","State Representative","69","W. Ken Martinez","Democratic",5623,TRUE,100
"2006","State Representative","7","Andrew J. Barreras","Democratic",4311,TRUE,53.6
"2006","State Representative","7","David A. Young","Republican",3725,FALSE,46.4
"2006","State Representative","70","Richard D. Vigil","Democratic",5668,TRUE,100
"2006","State Representative","8","Elias Barela","Democratic",4170,TRUE,53.1
"2006","State Representative","8","Jackie Farnsworth","Republican",3687,FALSE,46.9
"2006","State Representative","9","Patricia A. Lundstrom","Democratic",5007,TRUE,100
"2006","State Treasurer","New Mexico","James B. Lewis","Democratic",331309,TRUE,60.6
"2006","State Treasurer","New Mexico","Demesia Padilla","Republican",215017,FALSE,39.4
"2006","United States Representative","1","Heather A. Wilson","Republican",105968,TRUE,50.2
"2006","United States Representative","1","Patricia A. Madrid","Democratic",105106,FALSE,49.8
"2006","United States Representative","2","Steve Pearce","Republican",90578,TRUE,59
"2006","United States Representative","2","Albert D. Kissling","Democratic",62684,FALSE,40.9
"2006","United States Representative","2","C. Dean Burk","",142,FALSE,0.1
"2006","United States Representative","3","Tom Udall","Democratic",144761,TRUE,74.6
"2006","United States Representative","3","Ronald M. Dolin","Republican",49171,FALSE,25.4
"2006","United States Senator","New Mexico","Jeff Bingaman","Democratic",392947,TRUE,70.7
"2006","United States Senator","New Mexico","Allen W. McCulloch, Md","Republican",162594,FALSE,29.2
"2006","United States Senator","New Mexico","Orlin G. Cole","",368,FALSE,0.1
"2008","President of the United States","New Mexico","Barack Obama and Joe Biden","Democratic",472415,TRUE,56.9
"2008","President of the United States","New Mexico","John McCain and Sarah Palin","Republican",346821,FALSE,41.8
"2008","President of the United States","New Mexico","Ralph Nader and Matt Gonzalez","Independent",5327,FALSE,0.6
"2008","President of the United States","New Mexico","Bob Barr and Wayne A. Root","Libertarian",2428,FALSE,0.3
"2008","President of the United States","New Mexico","Chuck Baldwin and Darrell Castle","Constitution",1597,FALSE,0.2
"2008","President of the United States","New Mexico","Cynthia Mckinney and Rosa Clemente","Green",1552,FALSE,0.2
"2008","State Representative","1","Thomas C. Taylor","Republican",9762,TRUE,100
"2008","State Representative","10","Henry ""Kiki"" Saavedra","Democratic",6332,TRUE,100
"2008","State Representative","11","Rick S. Miera","Democratic",9600,TRUE,100
"2008","State Representative","12","Ernest H. Chavez","Democratic",6265,TRUE,65.5
"2008","State Representative","12","Clyde C. Wheeler","Republican",2529,FALSE,26.5
"2008","State Representative","12","Robert A. Schiller","Independent",766,FALSE,8
"2008","State Representative","13","Eleanor Chavez","Democratic",9992,TRUE,100
"2008","State Representative","14","Miguel P. Garcia","Democratic",6713,TRUE,77.6
"2008","State Representative","14","Clara A. Pena","Republican",1940,FALSE,22.4
"2008","State Representative","15","Bill B O'neill","Democratic",7532,TRUE,52.1
"2008","State Representative","15","Teresa A. Zanetti","Republican",6929,FALSE,47.9
"2008","State Representative","16","Antonio ""Moe"" Maestas","Democratic",9474,TRUE,100
"2008","State Representative","17","Edward C. Sandoval","Democratic",9637,TRUE,66.6
"2008","State Representative","17","Ronald G. Toya","Republican",4839,FALSE,33.4
"2008","State Representative","18","Gail Chasey","Democratic",10237,TRUE,100
"2008","State Representative","19","Sheryl M. Williams Stapleton","Democratic",7764,TRUE,100
"2008","State Representative","2","James R. J. Strickler","Republican",6120,TRUE,63.8
"2008","State Representative","2","Alice Marie Slaven-Emond","Democratic",3467,FALSE,36.2
"2008","State Representative","20","Richard J. Berry","Republican",9462,TRUE,100
"2008","State Representative","21","Mimi Stewart","Democratic",6015,TRUE,67.4
"2008","State Representative","21","Howard Louis De La Cruz-bancroft","Republican",2912,FALSE,32.6
"2008","State Representative","22","Kathy Mccoy","Republican",10140,TRUE,58.4
"2008","State Representative","22","Janice M. Saxton","Democratic",7233,FALSE,41.6
"2008","State Representative","23","Benjamin Hayden Rodefer","Democratic",8149,TRUE,51.4
"2008","State Representative","23","Eric A. Youngberg","Republican",7713,FALSE,48.6
"2008","State Representative","24","Janice E. Arnold-Jones","Republican",8704,TRUE,100
"2008","State Representative","25","Danice R. Picraux","Democratic",9572,TRUE,100
"2008","State Representative","26","Al Park","Democratic",5502,TRUE,75
"2008","State Representative","26","Rhead A. Story","Republican",1835,FALSE,25
"2008","State Representative","27","Lorenzo A. Larranaga","Republican",11882,TRUE,100
"2008","State Representative","28","Jimmie C. Hall","Republican",7274,TRUE,53.6
"2008","State Representative","28","Shay Rose","Democratic",6306,FALSE,46.4
"2008","State Representative","29","Thomas Anthony Anderson","Republican",14871,TRUE,100
"2008","State Representative","3","Paul C. Bandy","Republican",8335,TRUE,100
"2008","State Representative","30","Karen E. Giannini","Democratic",6647,TRUE,50.6
"2008","State Representative","30","Justine Fox Young","Republican",6483,FALSE,49.4
"2008","State Representative","31","William R. Rehm","Republican",11117,TRUE,100
"2008","State Representative","32","Dona G. Irwin","Democratic",5325,TRUE,65.4
"2008","State Representative","32","Philip H. Skinner","Republican",2820,FALSE,34.6
"2008","State Representative","33","Joni Marie Gutierrez","Democratic",7647,TRUE,100
"2008","State Representative","34","Mary Helen Garcia","Democratic",5111,TRUE,100
"2008","State Representative","35","Antonio Luján","Democratic",6937,TRUE,100
"2008","State Representative","36","Andrew ""Andy"" Nunez","Democratic",5432,TRUE,53.6
"2008","State Representative","36","Mike A. Tellez","Republican",4703,FALSE,46.4
"2008","State Representative","37","Jeff Steinborn","Democratic",9305,TRUE,60.5
"2008","State Representative","37","D. Kent Evans","Republican",6068,FALSE,39.5
"2008","State Representative","38","Dianne Hamilton","Republican",7750,TRUE,100
"2008","State Representative","39","Rodolpho Martinez","Democratic",7254,TRUE,100
"2008","State Representative","4","Ray Begaye","Democratic",7646,TRUE,100
"2008","State Representative","40","Nick L. Salazar","Democratic",8758,TRUE,100
"2008","State Representative","41","Debbie A. Rodella","Democratic",7812,TRUE,100
"2008","State Representative","42","Roberto ""Bobby"" J. Gonzales","Democratic",11597,TRUE,100
"2008","State Representative","43","Jeannette O. Wallace","Republican",9677,TRUE,100
"2008","State Representative","44","Jane E. Powdrell-Culbert","Republican",11581,TRUE,54.1
"2008","State Representative","44","Lisa Cour","Democratic",9812,FALSE,45.9
"2008","State Representative","45","Jim R. Trujillo","Democratic",8678,TRUE,100
"2008","State Representative","46","Ben Lujan","Democratic",11025,TRUE,100
"2008","State Representative","47","Brian F. Egolf, Jr.","Democratic",14305,TRUE,100
"2008","State Representative","48","Luciano ""lucky"" Varela","Democratic",11173,TRUE,100
"2008","State Representative","49","Don Tripp","Republican",9688,TRUE,100
"2008","State Representative","5","Sandra D. Jeff","Democratic",6490,TRUE,74.4
"2008","State Representative","5","Michael E. Lunnon","Republican",2229,FALSE,25.6
"2008","State Representative","50","Rhonda S. King","Democratic",9487,TRUE,100
"2008","State Representative","51","Gloria C. Vaughn","Republican",3819,TRUE,54.2
"2008","State Representative","51","Douglas Matthew Post","Democratic",3222,FALSE,45.8
"2008","State Representative","52","Joseph Cervantes","Democratic",6443,TRUE,100
"2008","State Representative","53","Nathan P. Cote","Democratic",5864,TRUE,59
"2008","State Representative","53","Stanford Eric Locke","Republican",4072,FALSE,41
"2008","State Representative","54","William J. Gray","Republican",4833,TRUE,100
"2008","State Representative","55","John A. Heaton","Democratic",5676,TRUE,54.2
"2008","State Representative","55","Cathrynn N. Brown","Republican",4805,FALSE,45.8
"2008","State Representative","56","Dub Williams","Republican",7288,TRUE,100
"2008","State Representative","57","Dennis J. Kintigh","Republican",8229,TRUE,66
"2008","State Representative","57","Mary Frances Barron","Democratic",4230,FALSE,34
"2008","State Representative","58","Candy Spence Ezzell","Republican",4208,TRUE,61.6
"2008","State Representative","58","George G. Peterson","Democratic",2621,FALSE,38.4
"2008","State Representative","59","Nora Espinoza","Republican",6469,TRUE,65.2
"2008","State Representative","59","Ellen E. Wedum","Democratic",3446,FALSE,34.8
"2008","State Representative","6","Eliseo Lee Alcon","Democratic",5494,TRUE,62
"2008","State Representative","6","R. Grant Clawson","Republican",3371,FALSE,38
"2008","State Representative","60","Jack E. Thomas","Democratic",8362,TRUE,50.8
"2008","State Representative","60","Paula Papponi","Republican",8084,FALSE,49.2
"2008","State Representative","61","Shirley A. Tyler","Republican",4713,TRUE,100
"2008","State Representative","62","Donald E. Bratton","Republican",8402,TRUE,100
"2008","State Representative","63","Jose A. Campos, II","Democratic",4001,TRUE,58.8
"2008","State Representative","63","Matthew D. Rush","Republican",2807,FALSE,41.2
"2008","State Representative","64","Anna M. Crook","Republican",5977,TRUE,63.9
"2008","State Representative","64","Mario Trujillo","Democratic",3370,FALSE,36.1
"2008","State Representative","65","James Roger Madalena","Democratic",8042,TRUE,100
"2008","State Representative","66","Keith Gardner","Republican",7330,TRUE,100
"2008","State Representative","67","Dennis J. Roch","Republican",5496,TRUE,55.2
"2008","State Representative","67","Craig L. Cosner","Democratic",4463,FALSE,44.8
"2008","State Representative","68","Thomas A. Garcia","Democratic",8226,TRUE,72.8
"2008","State Representative","68","Sylvia L. Olson","Republican",3067,FALSE,27.2
"2008","State Representative","69","W. Ken Martinez","Democratic",7457,TRUE,100
"2008","State Representative","7","Andrew J. Barreras","Democratic",6185,TRUE,55.5
"2008","State Representative","7","Timothy J. Lardner","Republican",4960,FALSE,44.5
"2008","State Representative","70","Richard D. Vigil","Democratic",7185,TRUE,69.8
"2008","State Representative","70","Mel Root","Republican",3107,FALSE,30.2
"2008","State Representative","8","Elias Barela","Democratic",6582,TRUE,60.6
"2008","State Representative","8","Paul H. Gabaldon","Republican",4279,FALSE,39.4
"2008","State Representative","9","Patricia ""Patty"" A. Lundstrom","Democratic",6511,TRUE,100
"2008","State Senate","1","William E. Sharer","Republican",14032,TRUE,100
"2008","State Senate","10","John Christopher Ryan","Republican",13776,TRUE,51.2
"2008","State Senate","10","Victor Paul Raigoza","Democratic",13120,FALSE,48.8
"2008","State Senate","11","Linda M. Lopez","Democratic",14253,TRUE,100
"2008","State Senate","12","Gerald P. Ortiz Y Pino","Democratic",12828,TRUE,100
"2008","State Senate","13","Dede Feldman","Democratic",17412,TRUE,100
"2008","State Senate","14","Eric G. Griego","Democratic",10807,TRUE,100
"2008","State Senate","15","Tim Eichenberg","Democratic",12643,TRUE,56.5
"2008","State Senate","15","H. Diane Snyder","Republican",9728,FALSE,43.5
"2008","State Senate","16","Cisco Mcsorley","Democratic",16369,TRUE,100
"2008","State Senate","17","Timothy M. Keller","Democratic",9275,TRUE,100
"2008","State Senate","18","Mark L. Boitano","Republican",13980,TRUE,100
"2008","State Senate","19","Sue Wilson Beffort","Republican",14266,TRUE,60.4
"2008","State Senate","19","Jason Michael Burnette","Democratic",9357,FALSE,39.6
"2008","State Senate","2","Steven P. Neville","Republican",14223,TRUE,100
"2008","State Senate","20","William H. Payne","Republican",14068,TRUE,100
"2008","State Senate","21","Kent L. Cravens","Republican",15638,TRUE,57
"2008","State Senate","21","Jessica Lynn Wolfe","Democratic",11818,FALSE,43
"2008","State Senate","22","Lynda M. Lovejoy","Democratic",16908,TRUE,100
"2008","State Senate","23","Sander Rue","Republican",22338,TRUE,100
"2008","State Senate","24","Nancy Rodriguez","Democratic",15852,TRUE,100
"2008","State Senate","25","Peter Wirth","Democratic",24902,TRUE,100
"2008","State Senate","26","Bernadette M. Sanchez","Democratic",13750,TRUE,75.7
"2008","State Senate","26","Spiro Gregory Vassilopoulos","Republican",4419,FALSE,24.3
"2008","State Senate","27","Stuart Ingle","Republican",9466,TRUE,100
"2008","State Senate","28","Howie Morales","Democratic",13546,TRUE,66.6
"2008","State Senate","28","Joseph D. Gros","Republican",6790,FALSE,33.4
